20
20
3
3
2
5
6
2
3
3
45
48
47
47
43
43
44
3
3
3
3
3
3
3
3
2
6
7
7
3
3
3
3
35
35
33
34
34
34
33
34
73
72
76
71
80
79
83
85
81
81
83
80
80
83
80
81
81
80
80
84
80
83
80
47
46
51
50
51
44
44
46
7
7
7
7
7
7
6
6
5
5
9
9
9
5
5
8
106
109
102
103
104
101
101
101
64
65
64
63
63
65
64
65
60
60
59
65
63
60
60
59
68
69
69
69
69
72
73
69
80
86
80
81
80
80
79
79
87
87
87
84
84
84
85
85
82
80
81
80
80
81
80
81
73
73
73
73
72
72
75
76
68
68
72
72
73
66
67
68
93
93
92
92
92
94
93
93
110
112
112
112
109
110
108
110
101
100
101
102
102
101
102
101
110
109
110
110
109
114
116
112
123
124
121
122
122
121
122
122
123
122
121
122
122
123
121
123
124
121
128
132
124
126
125
126
126
126
130
130
129
130
130
125
122
121
129
129
129
129
123
120
121
118
117
117
116
117
117
101
102
96
100
101
99
99
101
55
56
48
51
51
51
56
55
49
50
44
47
46
49
49
54
66
67
68
72
68
67
66
66
62
67
63
62
59
58
60
60
102
101
98
97
96
95
98
97
89
89
90
89
88
90
92
93
98
94
94
100
96
97
97
92
117
116
116
116
117
116
116
116
80
80
84
83
81
80
80
81
51
50
51
52
51
51
52
51
76
75
76
76
76
77
74
83
80
84
77
77
72
72
72
72
52
52
52
52
52
52
52
52
65
64
67
69
68
72
72
68
76
76
76
73
72
72
73
72
86
86
89
88
93
93
93
88
76
76
75
71
70
72
71
32
33
32
32
32
32
32
33
33
33
32
32
34
33
35
39
7
3
3
3
3
3
2
2
3
3
7
7
8
2
3
3
63
65
66
66
62
63
64
64
101
102
100
100
99
100
99
97
47
46
46
44
47
47
48
49
48
52
49
46
44
49
51
51
38
37
37
36
37
38
36
37
43
44
41
42
42
44
44
42
60
59
59
60
58
57
60
59
78
82
79
78
77
82
78
79
93
91
97
93
94
92
86
85
97
98
95
98
96
95
97
96
77
76
76
76
74
78
78
80
56
56
55
55
54
54
53
55
68
69
66
65
66
71
71
72
58
64
67
59
63
59
59
58
63
65
62
63
63
64
63
64
51
50
52
51
51
50
50
55
72
68
68
67
68
68
68
68
68
68
74
71
69
71
64
69
48
51
50
52
54
55
53
43
43
43
43
43
43
43
43
47
48
47
48
47
47
47
46
64
69
69
64
61
64
62
67
39
40
41
43
37
39
39
38
24
25
24
24
26
28
27
28
4
4
3
3
3
3
3
3
3
3
3
3
3
3
3
3
11
11
15
11
19
15
16
12
57
53
56
53
56
52
56
54
64
64
64
63
60
59
60
63
85
82
81
82
84
85
85
84
16
16
15
16
15
15
15
19
3
7
8
8
7
7
4
4
76
75
76
75
75
75
73
76
84
84
85
83
84
82
85
80
93
93
86
86
89
89
86
88
95
93
96
94
97
102
101
92
82
78
77
79
79
82
82
82
140
137
134
136
136
135
138
140
206
206
197
199
198
200
204
202
144
147
145
149
141
141
145
144
94
97
98
96
93
89
89
90
88
87
85
86
83
82
90
91
130
129
128
128
124
124
128
128
169
166
169
169
163
164
168
168
255
256
254
259
261
257
260
253
251
250
252
249
247
248
247
225
225
223
227
226
224
224
224
211
211
208
208
208
208
208
208
185
185
185
185
184
185
183
184
161
158
164
165
162
168
165
162
48
48
48
48
49
50
50
52
36
36
38
36
37
38
38
38
62
64
60
64
61
61
60
60
60
57
60
58
59
60
63
63
51
56
55
50
49
50
54
53
5
5
5
5
5
5
